B01L6R7UOO0,B01L6R7UOO,"There was something depressing about her.

By the time Ursula had finished unpacking and wandered across the landing to Nancy’s digs to see if she wanted to go to lunch, the American student’s room had undergone a dramatic transformation. Her bed was now fluffed up with a squillion-tog duvet, encased in a leopard-print cover. There were matching cushions and even leopard-print pillowcases.

“ I brought my own bedding,” said Nancy, flopping down on the newly plush bed.

The rest of the room was completely covered in clothes. As Ursula cast her eye over the sartorial chaos draped over the desk, chairs, and floor, she couldn’t help feeling slightly envious. There were party dresses and glittery shoes, skintight jeans and cropped tops, piles of sports gear, roller skates, hot pants, and several varieties of sneakers. There were jewelry cases bulging with tea-bag-sized diamanté earrings, ropes of faux pearls, and armfuls of bangles. There was even, Ursula noted, a pale vanilla-colored fur coat that glistened in the way that only real mink would. Nancy had a white vanity case, now open and with crystal perfume bottles and makeup spilling out of it, that took up almost the entire surface of her desk."
B01L6R7UOO1,B01L6R7UOO,"It didn’t take Ursula long to unpack her clothes with A-ha’s music to egg her on. In any case, she possessed an extremely limited wardrobe since, like most English girls, she had been dressed in the same ugly brown school uniform pretty much since she was eleven years old. She had a couple of tweed skirts, a few kilts, some Viyella blouses, several warm sweaters, and a few pairs of jeans and cords. She had one smart velvet dress that she had made herself, but her pride and joy was her one proper black-tie ball gown. It was beautiful, even if it was a hand-me-down from her grandmother, and if she was ever invited to an Oxford ball (please-please-please, God, let me be invited to a ball one day! she prayed), she could go. The only “trendy” things Ursula owned were her pair of Dr. Martens boots, a stripy pair of fingerless gloves, and a black satin bomber jacket, all precious birthday gifts from her groovy London godmother. Unsurprisingly, all of her clothing fit easily into the narrow wardrobe.

Ursula soon noticed a large white envelope addressed to her propped up on the mantelpiece. A mass of papers and notes fell out when she opened it."
B01N1HTUWI0,B01N1HTUWI,"I hear even in winter, the weather in the south of England is surprisingly mild. ”

“How—how—” Erica stammered.

“ We know a lot about you, my darling girl. For instance, how you’ve been leaving off your security checks from prison in Rouen, hoping your London office will notice and realize you’ve been captured. ” He smiled. “ Meanwhile, the Baker Street agents have noted your lack of security checks—and sent messages back scolding you that in the future you must be more careful with your coding. ”

Erica hesitated for a moment. Then, “I don’t believe you. ”

Von Waltz rose. He crossed to his desk, flipping through pages of her file, choosing one. Walking back, he handed it to her. “  ‘Your 5735 security check acknowledged,’ ” he recited from memory, taking his seat. “  ‘You forgot your double security check. Next time be more careful.’ ”

He studied her face, relishing the expression of abject shock on her bruised countenance. “ Yes, we have a mole in SOE. ”

She flinched. But who was the mole? And where? In France? Or in England?

Von Waltz continued, his voice still gentle. “ We know how frightened you are, Mademoiselle Calvert. You’ve been confessing your fears in your letters home to your father. ”"
B01N1HTUWI1,B01N1HTUWI,"What were you doing in Rouen, Mademoiselle Calvert? ”

“ I can’t say,” she managed through swollen lips.

“ Oh, come now. Sabotage? ” von Waltz suggested.

Erica shook her head.

“ To whom were you reporting? ”

“ I can’t say. ”

“ With whom were you working? ”

“ I can’t say. ”

There was a silence. “ Where are the secret stashes of arms and explosives you and your colleagues are bringing over here? ”

“I—”

“—can’t say, yes. ” Von Waltz smiled as he leaned back in his chair and crossed one slim leg over the other. “ And how did you enjoy your stay at Arisaig House? I hear the west coast of Scotland is quite beautiful, especially in autumn. ”

Erica’s breathing stilled. There was no way he could know that location— the location of SOE’s paramilitary preparation—or that she had trained there in September and October.

“You did quite well with your parachute school at Ringway. And how did you enjoy your time at Beaulieu? ” The Obersturmbannführer pronounced it in the English way, bew-lee. Beaulieu was the SOE’s so-called finishing school, where chosen agents were sent for their final round of training. “"
B077ZYS7PJ0,B077ZYS7PJ,"“ See who they are. ”

They ducked down, out of the way, behind a large tree.

Five minutes later, they could see them. A man and a woman, each with a large hiking backpack.

“ They don’t look dangerous,” whispered Cynthia.

“ I don’t know… ”

John’s gut was telling him not to be afraid. The pair was in their mid-twenties. If it hadn’t been for the EMP, they would have looked like normal hikers, not out of place on any serious trail in Pennsylvania.

But John’s brain was telling him that he needed to play it safe.

The hiker couple didn’t look like they were armed. They didn’t look like the types—not that that meant much these days.

John and Cynthia stayed hidden.

“ What do we do? ” whispered Cynthia.

John didn’t answer. He didn’t want to give away their position.

Instead, when the sound from the hikers got louder, John rose into view, pointing his handgun at them, holding it as steadily as he could.

“Don’t move,” he said loudly.

Cynthia rose up and copied John, holding her gun out too.

“ We don’t want any trouble,” said the man.

“Hands in the air,” said John."
B077ZYS7PJ1,B077ZYS7PJ,"4

John

John and Cynthia had been walking alongside the rural road for the last twenty minutes. They kept mostly within the tree line, in case a car passed by.

So far, they hadn’t seen anyone. John hoped it would stay that way.

“ I wish I knew how to use this thing, ” said Cynthia, holding up her handgun.

“Put that down,” said John. “ You’re going to shoot one of us by mistake. ”

“ I’ve got the safety on… I think. ”

“ Wow,” muttered John. “ Here, look, don’t put your finger inside this guard around the trigger. Not unless you’re going to shoot someone. ”

“ Makes sense,” said Cynthia, nodding, returning the gun to its holster. “ How’d you figure that out? ”

“Must have picked it up somewhere. Wait. ”

He grabbed her arm and held her.

“ There’s someone up there, ” whispered John. “ In the woods. Do you see them? Stay still. ”

Up ahead, there was the faintest bit of movement. A flash of a color. Synthetic, definitely not natural.

“ Yeah,” whispered Cynthia. “ I see them. What do we do? Run? ”

“ I don’t know. ”

“ Let’s wait,” said Cynthia."
B01CQF27NO0,B01CQF27NO,"Something sweet always curbed the craving, so he ordered a chocolate milkshake.

The waitress’s heavily lined eyes slightly widened with surprise. “ You got it, handsome. ”

Some guys envied the regular attention women gave Jackson. Most of the time, he wished to be more invisible. Especially in this case, because he had no interest in hanging out with an obvious party girl. Besides, meaningless flirtations usually made him feel lonelier—emptier—than ever. They made him yearn for the kind of love and family he’d always assumed he’d have by his thirties.

“ Thanks. ” He scanned the menu, then set it aside and glanced around the diner. An elderly couple sat in a corner booth, two middle-aged moms with toddlers in another. And at the end of the counter sat a scraggly-looking guy about Jackson’s age, drinking the beer Jackson would’ve liked to order.

Someday. Once he’d shown himself and others how they’d overreacted to his drinking.

The waitress pushed a tall, frosty shake in front of him. “ Ready to order? ”

“ Cheddar burger with onion and tomato, and fries. ” He smiled and handed her the menu, then returned his brother’s earlier text with a phone call."
B01CQF27NO1,B01CQF27NO,"He pushed through the door and stepped into the old diner. Like a lot of other places in this part of Vermont, it probably hadn’t been renovated since it was built. He stood surrounded by small black-and-white mosaic-tiled flooring, round vinyl stools at the counter, and no shortage of aluminum. The greasy aroma of the griddle invaded his nostrils, too, whetting his appetite.

He sat at the counter.

“Looks like you’ve been through the wringer. ” The bottle-redheaded young waitress smiled. She cocked her hip when handing him a menu. A tattoo of blood-red roses on a vine climbed up her forearm. Multiple piercings dotted her ears, and she’d painted her nails dark gray. “ How about a beer while you decide what you want? A Bud, or maybe you’d like my favorite, Switchback? ”

Ice-cold beer sounded perfect. He looked around, knowing no one here would think twice about a guy ordering a beer with lunch. After the storm he braved today, he deserved one, too. His family would never know. Just one cold beer to take the edge off.

His mouth began watering, but he stopped himself. He’d never been a liar, and he didn’t want to start today."
B00ZQH2UH80,B00ZQH2UH8,"I sighed and picked an imaginary string off my pant leg. “ Not that way. My husband is a werewolf, you know. So really not, if you know what I mean. ”

She blinked avidly. “ No. What do you mean? ”

“ Well,” I said, looking away from her as if I were embarrassed, and I half mumbled, “You know what they say about werewolves. ”

She leaned closer. “ No,” she whispered. “ Tell me. ”

I had heard the meeting-room door open, so I knew that the werewolves could hear every word we whispered.

I let out a huff of air and turned back to her. “ You know, every night is just fine. I’m good with every morning, too. Three, four times a night? Well . . . ” I let fall a husky laugh. “ You’ve seen my husband, right? ” Adam was gorgeous. “ But some nights . . . I’m not on the right side of thirty anymore, you know? Sometimes I’m tired. I just get to sleep, and he’s nudging me again. ” I gave her what I hoped would come out as a shy, hopeful smile. “ Do you have anything that might help with that? ”"
B00ZQH2UH81,B00ZQH2UH8,"A white witch, of course, who is using her powers for good. Our good. ” She giggled, which should have been odd in a woman of her age but instead was charming.

Her comment, though, disturbed me and made me pick up the bottle of Good Vibrations. I opened it and took a careful smell: rose, lavender, lemon, and mint. I didn’t sense any magic, and mostly if magic is around, I can tell.

LaBella wasn’t one of the witch family names, as far as I knew, but if “Tracy the Beautiful” was her real name, I’d have been surprised.

“ Now, this little gem”—Izzy’s mother pulled out yet another bottle—“this is one of my favorites, guaranteed to improve your love life or your money back. Does your husband ever have trouble keeping up? ” She held up a finger, then curled it limply downward as her eyebrows arched up.

The silence from upstairs was suddenly deafening.

“Uhm. No,” I said. I tried to resist, I really did. If Darryl hadn’t said, “Way to go, man—for a moment I was worried about you, ” I think I could have held out. But he did. And Adam laughed, which clinched it."
