B06XH4WFB10,B06XH4WFB1,"Cassie and I had pictured our veterinary selves in professional white coats and smart, clicky low-heeled pumps, and while Marj wasn’t a vet (when a vet was needed, Dr. Murphy came in from Haverhill, bluff and bearded, his belly tight beneath his white coat), she gave us a different sense of how you could be in the world: someone who did what you did for the love of it, and didn’t care what anybody thought.

Marj really loved those animals. Her leather hands were all pop-up veins, but when she touched the tottering, one-eyed pug Stinky on his rippled tummy, she was tender, and when she held a skittish cat like Loulou to her loose bosom, the cat’s wild eyes would quickly grow heavy, her body slack, and she’d emit the low, motorized hum of feline pleasure. Marj was especially good with the pit bulls and pit crosses that the shelter got in such numbers. Most people were afraid of them, even just a little, and Cassie and I were considered too young to take on their care; but Marj approached each one as if he were a long-lost friend, murmuring in a low voice, careful but sure. They called her the Pit Whisperer, but it didn’t always work out well. She had the scars to prove it."
B06XH4WFB11,B06XH4WFB1,"We flipped repeatedly through Tiger Beat—my mom had got me a subscription because of my interest in music, and because she’d had one when she was young. I was interested in what the bands sounded like; Cassie rated them on how they looked. Her mother had explained that there were people out in Hollywood or in New York who made a living choosing the outfits for celebrities to wear. Bev didn’t say this like it was a good thing; more like, We live in such a crazy world that some people think this is an acceptable way to spend your life! But that’s not how Cassie took it. She loved fashion. We’d dawdle in the makeup aisle at Rite Aid while she tested every different eye shadow on the back of her hand. I pretended to be into it because she loved it so much. She thought Lady Gaga was cool not for her songs but for her fashion sense: those crazy shoes; that dress made out of meat. And partly, maybe, because you couldn’t get further from Bev Burnes than Lady Gaga.

Bev approved of our desire to become vets. She encouraged it. She was the one who approached my mother and suggested that if they split the driving, it wouldn’t be a hassle for us to work at the shelter."
B015CXRP9S0,B015CXRP9S,"The first duty of a Queen’s Guard was to protect the ruler from harm, and even if the Queen wasn’t dead, she was still at the mercy of the Mort. Even Maman could not say what was happening to her in their camp.

On the other side of the Mace sat Pen, his face pale and drawn. Whatever agonies Aisa and the other guards endured over the Queen’s welfare, no one was suffering like Pen, who had been the Queen’s close guard . . . and more, Aisa thought. He was little use these days, for he seemed able to do nothing but mope and drink, and when someone called his name he would only look up in a slightly confused manner. Some part of Pen had been lost on the day the Queen broke the bridge, and although he sat next to the Mace, in the place of a close guard, his gaze remained fixed on the table, lost. Coryn, who sat beside him, was his usual alert self, so Aisa didn’t worry, but she wondered how much more slack Elston was going to extend to Pen. What would it take for someone to voice the truth: that Pen was no longer fit for the job?"
B015CXRP9S1,B015CXRP9S,"Both men were still dressed in full armor, for they had just come in from the front. For the past week, the last remnants of the Tear army had trailed the vast Mort war train as it crossed the Caddell and began a slow but steady progress eastward, across the Almont. As impossible as it seemed, the Mort were withdrawing, packing up their siege equipment and heading home.

But why?

No one knew. The Tear army had been decimated, and New London’s defenses were paper-thin; Elston said that the Mort could have torn right through them. The army was keeping a close eye on the invaders, in case of a trick, but by now even the Mace seemed convinced that the withdrawal was real. The Mort were leaving. There was no sense in it, but it was happening, all the same. General Hall said that the Mort soldiers weren’t even looting on their way home.

All of this was good news, but the mood at this table was anything but ebullient. There had still been no word on the Queen. Her body had not been left behind when the Mort moved out. Maman said she was a prisoner, and the thought made Aisa’s blood boil."
B00H22Z6260,B00H22Z626,"**

Oh my, that drive was so exciting. Don’t forget, we’d been stuck in The Castle for most of our lives, never been in a coach, never even been out of the East End. Our eyes was on stalks all the way, like we had never seen the wonderful things passing by, watching the people doing their shopping, hanging out their washing, children playing. In one place, we passed a factory at clocking-off time and got stuck in a swarm of men on bicycles—like giant insects, they looked to us—and so many we quickly lost count. They saw us gawping through the coach windows and waved, which made them wobble all over the place, and it was an odd feeling to be noticed, not being invisible for once.

It was just as well we had plenty to distract us, ’cause by the time we’d said our good-byes at The Castle, both of us were blubbing. Strange, isn’t it, you can spend so many years wishing yourself out of somewhere, and once you get out, all you want to do is go back? Not that I ever felt that about this place. It’s a funny old feeling, coming here today, I can tell you."
B00H22Z6261,B00H22Z626,"She goes on to tell us that the grand lady who came a few months ago is a duchess and is the patron of the Needlework Society and was visiting to inspect the work that the convent was doing for the poor children of the city. She was so impressed by the needlework Nora and me showed her that she is sending her housekeeper to interview us about going into service.

A duchess! Well, you can imagine how excited we was but scared too, as we haven’t a clue what to expect, and our imaginations go into overtime. We was going to live in a beautiful mansion with a huge garden and sew clothes for very important people, and Nora is going to fall in love with one of the chauffeurs but I have my sights set a bit higher, a soldier in the Light Brigade in his red uniform perhaps, or a city gent in a bowler hat. Either way, both of us are going to have our own comfortable houses next door to each other with little gardens where we can grow flowers and good things to eat and have lots of children who will play together, and we will live happily ever after.

There’s a pause. She clears her throat loudly.

Forgive me, miss, don’t mind if I has a smoke?"
B01GGN0GEO0,B01GGN0GEO,"I’ve lingered in the cafeteria. Wandered the corridors. Been into the TV lounge with its endless rolling news. I thought I might have caught a glimpse of myself on television, but after an hour of depressing world calamities, I gave up and left the room. I’d like to wear some proper clothes. These donated pyjamas are making me think I’m ill, when I’m not. I’m sure I won’t be able to stay here much longer anyway. I’m taking up a bed when I don’t really need it. But where can I go? I have no home that I know of.

As I laze in bed, I watch the nurses moving around the ward, kind and efficient. Dr Lazowski says the danger has passed. That I’m no longer dehydrated or in danger of an infection in my lungs. Apparently, I’m now perfectly healthy. She says I should be fine. Fine? How can I be fine when I still don’t even know who I am? I should have the results back from my MRI within a few days. Perhaps that will shed some light on what’s happening in my brain.

The police haven’t been back for a visit, so maybe their lead was a dead-end."
B01GGN0GEO1,B01GGN0GEO,"They’re just going to take some pictures and then it will all be over.

They warned me about the banging noise the machine would make, but even with the earplugs, it still makes me jump. It’s a good thing my head is held in place. I concentrate on my breathing. I close my eyes and tell myself to let go of the panic. To think of something calming. This machine is here to help me. These people are here to help me. I breathe in, and out, slowing my heartbeats and easing my fear. The mind is an incredible thing – it can steer you to madness, or furnish you with comfort. I relax my brain and try to conjure up a restful image. I see water, but instead of feeling scared by it, I am soothed. I see dappled light playing across inky blue ripples. I hear a steady splash, splash, splash. Feel warm sunlight on my face. Is this a daydream? Or a memory?

The rest of the scan passes without incident, and before I know it, it’s over.

I’m sitting on my bed, flicking through old magazines. I’m restless. Bored. I’ve been outside into the courtyard gardens."
B07B8FCP7F0,B07B8FCP7F,"Before me were hundreds of bicycle frames, locked together with vines of rust, their tires gone, their backs broken.

They say that somewhere in Africa the elephants have a secret grave where they go to lie down, unburden their wrinkled gray bodies, and soar away, light spirits at the end. I believed at that moment in time that I had found the grave of the bicycles, where the carcasses flake away year after year under rain and baking sun, long after the spirits of their wandering lives have gone. In some places on that huge pile the bicycles had melted away until they resembled nothing more than red and copper leaves waiting to be burned on an autumn afternoon. In some places shattered headlights poked up, sightless but defiant, in a dead way. Warped handlebars still held rubber grips, and from some of the grips dangled strips of colored vinyl like faded flames. I had a vision of all these bikes, vibrant in their new paint, with new tires and new pedals and chains that snuggled up to their sprockets in beds of clean new grease. It made me sad, in a way I couldn’t understand, because I saw how there is an end to all things, no matter how much we want to hold on to them."
B07B8FCP7F1,B07B8FCP7F,"My dad had hurried out to help, and he’d come home a couple of hours later with ashes in his hair and his clothes smelling of burnt timber. After that night, and what he’d seen, he hadn’t wanted to be a fireman anymore.

We were on Route Sixteen right now. And the car that had wrecked and burned was Midnight Mona, with Little Stevie Cauley behind the wheel.

Little Stevie Cauley’s body — what was left of it , I mean — lay in a coffin in the cemetery on Poulter Hill. Midnight Mona was gone, too, to wherever burned-up cars go.

But I had seen it, racing up behind us out of the mist. I had seen someone sitting behind the wheel.

I kept my mouth shut. I was in enough trouble already.

Dad turned off Route Sixteen and eased the truck onto a muddy side road that wound through the woods. We reached a place where rusted old metal signs of all descriptions had been nailed to the trees; there were at least a hundred of them, advertisements for everything from Green Spot Orange Soda to B.C. Headache Powders to the Grand Ole Opry. Beyond the signpost forest the road led to a house of gray wood with a sagging front porch and in the front yard —"
