B004J4WKUQ0,B004J4WKUQ,"I slipped out the window as quietly as possible and, clutching the bottom of the window frame, slid down the cold surface of the trailer’s metal siding. The steel platform on which the trailer rested was only slightly wider and longer than the trailer itself, leaving a ledge about a foot and a half wide all the way around. I carefully lowered myself until my feet rested on this ledge, then reached up to close the window behind me. I grabbed hold of a rope I’d strung there at waist level to serve as a handhold and began to sidestep along the ledge to the corner of the platform. From there I was able to descend the ladderlike frame of the scaffolding. I almost always took this route when leaving or returning to my aunt’s trailer. A rickety metal staircase was bolted to the side of the stack, but it shook and knocked against the scaffolding, so I couldn’t use it without announcing my presence. Bad news. In the stacks, it was best to avoid being heard or seen, whenever possible. There were often dangerous and desperate people about—the sort who would rob you, rape you, and then sell your organs on the black market."
B004J4WKUQ1,B004J4WKUQ,"Every stack in our park stood at least fifteen mobile homes high (with the occasional RV, shipping container, Airstream trailer, or VW microbus mixed in for variety). In recent years, many of the stacks had grown to a height of twenty units or more. This made a lot of people nervous. Stack collapses weren’t that uncommon, and if the scaffold supports buckled at the wrong angle, the domino effect could bring down four or five of the neighboring stacks too.

Our trailer was near the northern edge of the stacks, which ran up to a crumbling highway overpass. From my vantage point at the laundry room window, I could see a thin stream of electric vehicles crawling along the cracked asphalt, carrying goods and workers into the city. As I stared out at the grim skyline, a bright sliver of the sun peeked over the horizon. Watching it rise, I performed a mental ritual: Whenever I saw the sun, I reminded myself that I was looking at a star. One of over a hundred billion stars in our galaxy. A galaxy that was just one of billions of other galaxies in the observable universe. This helped me keep things in perspective. I’d started doing it after watching a science program from the early ’80s called Cosmos."
B004J4WKUQ2,B004J4WKUQ,"Rick was perpetually shirtless, because he liked to show off his impressive collection of prison tattoos. Without saying a word, he walked over and raised a fist at me threateningly. I flinched and handed over the laptop. Then he and Aunt Alice walked out, already discussing how much the computer might fetch at a pawnshop.

Losing the laptop wasn’t a big deal. I had two spares stowed in my hideout. But they weren’t nearly as fast, and I would have to reload all of my media onto them from backup drives. A total pain in the ass. But it was my own fault. I knew the risk of bringing anything of value back here.

The dark blue light of dawn was starting to creep in through the laundry room window. I decided it might be a good idea to leave for school a little early today.

I dressed as quickly and quietly as possible, pulling on the worn corduroys, baggy sweater, and oversize coat that comprised my entire winter wardrobe. Then I put on my backpack and climbed up onto the washing machine. After pulling on my gloves, I slid open the frost-covered window. The arctic morning air stung my cheeks as I gazed out over the uneven sea of trailer rooftops."
B004J4WKUQ3,B004J4WKUQ,"At least that’s what I kept telling myself, in a vain attempt to stave off the epic loneliness I now felt.

Then the Hunt for Halliday’s Easter egg began. That was what saved me, I think. Suddenly I’d found something worth doing. A dream worth chasing. For the last five years, the Hunt had given me a goal and purpose. A quest to fulfill. A reason to get up in the morning. Something to look forward to.

The moment I began searching for the egg, the future no longer seemed so bleak.

I was halfway through the fourth episode of my Family Ties mini-marathon when the laundry room door creaked open and my aunt Alice walked in, a malnourished harpy in a housecoat, clutching a basket of dirty clothes. She looked more lucid than usual, which was bad news. She was much easier to deal with when she was high.

She glanced over at me with the usual look of disdain and started to load her clothes into the washer. Then her expression changed and she peeked around the dryer to get a better look at me. Her eyes went wide when she spotted my laptop. I quickly closed it and began to shove it into my backpack, but I knew it was already too late."
B071WKLCXH0,B071WKLCXH,"I was especially excited to read that he thought he’d know more in a couple of days. That meant that whatever tip they were working, the job was already under way.

If the CIA could set me free soon, I would be the happiest person in the world.

With a ton of decisions to make very quickly.

A knock on my door brought me out of my thoughts, and I logged off and closed my laptop, figuring it was Carter. He knew my real identity and had met my partner, Harrison, but I didn’t feel like sharing this with him just yet. I didn’t want him getting his hopes up. Mine were already up enough for both of us.

I hurried to the front door and was surprised to see Ida Belle and Gertie standing there. Ida Belle looked worried. Gertie looked confused. Neither gave me a warm, fuzzy feeling. I waved them in and closed and locked the door behind them. I’d gotten lax the last couple of weeks with locks during the day and was trying to correct that bad habit. It might be all right for other residents of Sinful to take such a risk, but it was a foolish one for me to indulge in."
B071WKLCXH1,B071WKLCXH,"I was a bit surprised that Harrison had responded so quickly, but popped upright in my chair and clicked on the message.

To: farmgirl433

From: hotdudeinNE

I tried to tell you to be nice to nosy old ladies. If you’re nice, they bring baked goods and try to set you up with their grandsons, but if you’re remotely off-putting, they see it as a challenge. The weather cooled a bit here for a while, but it’s right back up into the stratosphere. I would love to have you for a visit, but I wouldn’t have time to even share a cup of coffee at the moment. I’m bringing on some additional help the next couple days. Let me see how that works and I’ll let you know if it frees me up any.

Looking forward to seeing you again. Avoid the neighbor. She sounds exhausting.

My pulse ticked up a notch as I read the email. The weather cooling meant the CIA had no luck locating Ahmad, but if things were heating up into the stratosphere now, then they had a hot tip. So hot they were bringing in more agents to work it —hence Harrison’s comment about additional help."
B071WKLCXH2,B071WKLCXH,"He’d had a relationship with a Special Forces woman in the past that had ended tragically, and he’d sworn he’d never get involved with a woman who took those sorts of risks again. I knew that PIs normally didn’t have the kind of risk associated with their work that Special Forces or federal agents did, but Sinful had proved to be a hotbed of criminal activity with a lot of violence associated.

I took a drink of soda and slumped back in my seat. None of it mattered if Celia managed to find what she was looking for. If she blew my cover, I’d be whisked away to a new location and unable to talk to anyone in Sinful until Ahmad was in custody or dead. That could be weeks or months or God forbid, even years. It was a bleak thought. Anything could happen over a long period of time. Ida Belle and Gertie weren’t getting any younger. They could get ill or even worse. Carter could decide he’d made a mistake getting involved with me and start dating a nice, pretty girl who’d never been shot at and hadn’t been paid to kill people for a living.

Basically, I could be forgotten. Replaced.

I blew out a breath and my computer beeped, signaling an incoming email."
B071WKLCXH3,B071WKLCXH,"I figured Harrison and Morrow already had a couple of things in mind, and I was more than certain that I wouldn’t like any of them.

I had hated the idea of coming to Sinful. Had protested with all of my being and had been so dead set against it that I was ready to risk an assassination just to avoid it. But I’d been wrong. Coming to Sinful and becoming friends with Ida Belle and Gertie was one of the best things that had ever happened to me. The other was Carter. Meeting them and seeing how life could be had made me question everything about my past choices to the point that I’d finally decided I’d gotten most everything wrong.

I’d already decided to leave the CIA when this nightmare was over, but what I still wasn’t completely sure about was what I would do afterward. Ida Belle and Gertie had been pushing me toward getting my private investigator license, and I’ll admit, it was an intriguing idea, but I knew it would put a strain on my relationship with Carter. He was still coming to terms with who I really was and all the lies I’d told to keep it a secret."
B007978OY60,B007978OY6,"It was early April and the sky was now clearing after heavy rain. The sun was down, and a cool pale evening was quietly fading into night. He walked home under the early stars through Hobbiton and up the Hill, whistling softly and thoughtfully.

It was just at this time that Gandalf reappeared after his long absence. For three years after the Party he had been away. Then he paid Frodo a brief visit, and after taking a good look at him he went off again. During the next year or two he had turned up fairly often, coming unexpectedly after dusk, and going off without warning before sunrise. He would not discuss his own business and journeys, and seemed chiefly interested in small news about Frodo’s health and doings.

Then suddenly his visits had ceased. It was over nine years since Frodo had seen or heard of him, and he had begun to think that the wizard would never return and had given up all interest in hobbits. But that evening, as Sam was walking home and twilight was fading, there came the once familiar tap on the study window.

Frodo welcomed his old friend with surprise and great delight. They looked hard at one another."
B007978OY61,B007978OY6,"That name the hobbits only knew in legends of the dark past, like a shadow in the background of their memories; but it was ominous and disquieting. It seemed that the evil power in Mirkwood had been driven out by the White Council only to reappear in greater strength in the old strongholds of Mordor. The Dark Tower had been rebuilt, it was said. From there the power was spreading far and wide, and away far east and south there were wars and growing fear. Orcs were multiplying again in the mountains. Trolls were abroad, no longer dull-witted, but cunning and armed with dreadful weapons. And there were murmured hints of creatures more terrible than all these, but they had no name.

Little of all this, of course, reached the ears of ordinary hobbits. But even the deafest and most stay-at-home began to hear queer tales; and those whose business took them to the borders saw strange things. The conversation in The Green Dragon at Bywater, one evening in the spring of Frodo’s fiftieth year, showed that even in the comfortable heart of the Shire rumours had been heard, though most hobbits still laughed at them.

Sam Gamgee was sitting in one corner near the fire, and opposite him was Ted Sandyman, the miller’s son; and there were various other rustic hobbits listening to their talk."
