B004J4WKUQ0,B004J4WKUQ,"I slipped out the window as quietly as possible and, clutching the bottom of the window frame, slid down the cold surface of the trailer’s metal siding. The steel platform on which the trailer rested was only slightly wider and longer than the trailer itself, leaving a ledge about a foot and a half wide all the way around. I carefully lowered myself until my feet rested on this ledge, then reached up to close the window behind me. I grabbed hold of a rope I’d strung there at waist level to serve as a handhold and began to sidestep along the ledge to the corner of the platform. From there I was able to descend the ladderlike frame of the scaffolding. I almost always took this route when leaving or returning to my aunt’s trailer. A rickety metal staircase was bolted to the side of the stack, but it shook and knocked against the scaffolding, so I couldn’t use it without announcing my presence. Bad news. In the stacks, it was best to avoid being heard or seen, whenever possible. There were often dangerous and desperate people about—the sort who would rob you, rape you, and then sell your organs on the black market."
B004J4WKUQ1,B004J4WKUQ,"Every stack in our park stood at least fifteen mobile homes high (with the occasional RV, shipping container, Airstream trailer, or VW microbus mixed in for variety). In recent years, many of the stacks had grown to a height of twenty units or more. This made a lot of people nervous. Stack collapses weren’t that uncommon, and if the scaffold supports buckled at the wrong angle, the domino effect could bring down four or five of the neighboring stacks too.

Our trailer was near the northern edge of the stacks, which ran up to a crumbling highway overpass. From my vantage point at the laundry room window, I could see a thin stream of electric vehicles crawling along the cracked asphalt, carrying goods and workers into the city. As I stared out at the grim skyline, a bright sliver of the sun peeked over the horizon. Watching it rise, I performed a mental ritual: Whenever I saw the sun, I reminded myself that I was looking at a star. One of over a hundred billion stars in our galaxy. A galaxy that was just one of billions of other galaxies in the observable universe. This helped me keep things in perspective. I’d started doing it after watching a science program from the early ’80s called Cosmos."
B078MHVNWZ0,B078MHVNWZ,"Without comment, he turns me around and walks me back along a new hallway until we come to an open door. He more or less pushes me inside then locks the door behind me.

Now I'm waiting for the daughter I've never met. My hands are sweaty, and my lips feel numb. Scary stuff. I hear the door lock disengage. The door slowly creaks open, and a young woman shuffles inside.

She's wearing Day-Glo orange. Her hair is two braids. Her wrists are manacled and waist-chained. Her feet are chained as well. But the face. That's what makes me almost cry out.

She looks like me. Her mother is black, so there's that, but her features are not her mother's. They are mine. Even the eyes: blue as the sky. She reminds me of Halle Berry; she is that beautiful. I ignore the neck tattoo, the Harley roses. There is no jewelry, of course; that is long gone. She clutches a fat file of papers where her hands are joined by the cuffs. She doesn't look directly at me. Instead, she shuffles to the round steel table and backs onto the bench along the wall. Then she slides her feet and legs in after her. Now she looks up. There is no recognition in her eyes."
B078MHVNWZ1,B078MHVNWZ,"Maybe I just need him to hold my hand while I witness my daughter's execution.

She must have family present when she dies.

As in, me.

DAY 1/30

The next morning, I wake up in Tacoma after the redeye from Spokane last night. My room is in a local hotel. The furniture is itchy and worn. Last night it didn't look so worn. I'm guessing the same is true of me. I have coffee brought to my room, shower and shave and catch a cab to the airport.

I tell my cabbie to wait in line along the loading curb outside the United terminal. Marcel will appear at any second. I cannot afford to miss him because my cases need Marcel if they're ever to gel. My eyes lose their focus, and my head swims. I feel like I'm coming down with something. It again feels like the walls are closing in; I can only imagine what my daughter must be feeling on death row.

Marcel briskly exits the terminal doors, a backpack in one hand, the other pulling his roll-along. He's looking this way and that. I lower the window and wave to him and call. He angles toward my cab."
B007978OY60,B007978OY6,"So do you,’ Frodo replied; but secretly he thought that Gandalf looked older and more careworn. He pressed him for news of himself and of the wide world, and soon they were deep in talk, and they stayed up far into the night.

Next morning after a late breakfast, the wizard was sitting with Frodo by the open window of the study. A bright fire was on the hearth, but the sun was warm, and the wind was in the South. Everything looked fresh, and the new green of spring was shimmering in the fields and on the tips of the trees’ fingers.

Gandalf was thinking of a spring, nearly eighty years before, when Bilbo had run out of Bag End without a handkerchief. His hair was perhaps whiter than it had been then, and his beard and eyebrows were perhaps longer, and his face more lined with care and wisdom; but his eyes were as bright as ever, and he smoked and blew smoke-rings with the same vigour and delight.

He was smoking now in silence, for Frodo was sitting still, deep in thought. Even in the light of morning he felt the dark shadow of the tidings that Gandalf had brought. "
B007978OY61,B007978OY6,"It was early April and the sky was now clearing after heavy rain. The sun was down, and a cool pale evening was quietly fading into night. He walked home under the early stars through Hobbiton and up the Hill, whistling softly and thoughtfully.

It was just at this time that Gandalf reappeared after his long absence. For three years after the Party he had been away. Then he paid Frodo a brief visit, and after taking a good look at him he went off again. During the next year or two he had turned up fairly often, coming unexpectedly after dusk, and going off without warning before sunrise. He would not discuss his own business and journeys, and seemed chiefly interested in small news about Frodo’s health and doings.

Then suddenly his visits had ceased. It was over nine years since Frodo had seen or heard of him, and he had begun to think that the wizard would never return and had given up all interest in hobbits. But that evening, as Sam was walking home and twilight was fading, there came the once familiar tap on the study window.

Frodo welcomed his old friend with surprise and great delight. "
B00BVFM04C0,B00BVFM04C,"Unlike the traditional designs of submarines, a sphere or globe maintained perfect pressure on all sides as it descended, in essence making the craft stronger the deeper it went. By designing the Triton around such a shape, it was able to reach deeper depths without special efforts to increase body strength required in older tube shapes. The tradeoff, of course, was speed. With more surface area meeting the water while it moved, Clay guessed that the Triton was likely twenty-five percent slower than older models. Nevertheless, with the benefit of a deeper limit without a ship having to carry thousands of feet of thick cable to use as an umbilical cord, he could see why the Triton II was so popular.

Edwin Tay was of Chinese descent and looked to be in his late thirties. He was shorter than the rest of the team but was clearly in charge. He was giving a steady stream of instructions as they smoothly moved the rover out and over the water, suspended by a long, thick articulating arm. He finally turned and motioned for one of his team to lock it in place just moments before the drone of the engines disappeared and the ship began slowing to a stop. "
B00BVFM04C1,B00BVFM04C,"Clay often joked that had he been there; Caesare would have slept through the bombing of Pearl Harbor.

Clay watched through the window as the helicopter dropped closer to sea level. After a few minutes, the pilot leveled off and skimmed the last mile at just under a hundred feet, low enough to see schools of colorful fish below the clear blue water. He slapped Caesare awake and fastened his seat belt.

The helicopter slowed and hovered as it positioned itself over the ship’s black landing pad. It floated close to the deck until the pilot could match the rising and falling of the ship on the ocean swells. Reaching the last few feet, the craft dropped suddenly and bounced onto the pad. An ensign trotted out beneath the slowing blades and pulled the door open. With a quick salute, he unfolded the small set of stairs outward and motioned for Clay and Caesare to follow him.

They grabbed their bags and made their way off the pad and across the deck. After climbing two flights of stairs, they opened a white steel door and stepped onto the bridge.

Captain Emerson looked up as the two men stepped inside.

Emerson grinned and extended his hand to Clay. "
B007978PGI0,B007978PGI,"From the cataclysm there are survivors: Elendil the Fair, chief of the Faithful (his name means Elf-friend), and his sons Isildur and Anarion. Elendil, a Noachian figure, who has held off from the rebellion, and kept ships manned and furnished off the east coast of Númenor, flees before the overwhelming storm of the wrath of the West, and is borne high upon the towering waves that bring ruin to the west of the Middle-earth. He and his folk are cast away as exiles upon the shores. There they establish the Númenórean kingdoms of Arnor in the north close to the realm of Gilgalad, and Gondor about the mouths of Anduin further south. Sauron, being an immortal, hardly escapes the ruin of Númenor and returns to Mordor, where after a while he is strong enough to challenge the exiles of Númenor.

The Second Age ends with the Last Alliance (of Elves and Men), and the great siege of Mordor. It ends with the overthrow of Sauron and destruction of the second visible incarnation of evil. But at a cost, and with one disastrous mistake. Gilgalad and Elendil are slain in the act of slaying Sauron. Isildur, Elendil’s son, cuts the ring from Sauron’s hand, and his power departs, and his spirit flees into the shadows. But the evil begins to work. "
B007978PGI1,B007978PGI,"But there he swiftly rises by his cunning and knowledge from servant to chief counsellor of the king, and seduces the king and most of the lords and people with his lies. He denies the existence of God, saying that the One is a mere invention of the jealous Valar of the West, the oracle of their own wishes. The chief of the gods is he that dwells in the Void, who will conquer in the end, and in the void make endless realms for his servants. The Ban is only a lying device of fear to restrain the Kings of Men from seizing everlasting life and rivalling the Valar.

A new religion, and worship of the Dark, with its temple under Sauron arises. The Faithful are persecuted and sacrificed. The Númenóreans carry their evil also to Middle-earth and there become cruel and wicked lords of necromancy, slaying and tormenting men; and the old legends are overlaid with dark tales of horror. This does not happen, however, in the North West; for thither, because of the Elves, only the Faithful who remain Elf-friends will come. The chief haven of the good Númenóreans is near the mouth of the great river Anduin. Thence the still beneficent influence of Númenor spreads up the River and along the coasts as far north as the realm of Gilgalad, as a Common Speech grows up."
